"","Date","TMBTM","SCBTMFPLUS","KFMTFI","TMBGF","KF-CINCOME","SCBSETFUND","JB25","ABG","ABSL","ABSM","SCBSEFUND","ABWOOF","PHATRA GNP","TMBUS500"
"921",2560-01-13,"13.3704","10.8121","14.8098","12.2307","10.4713","18.9549","36.3764","112.1587","43.0068","47.0617","12.1794","12.1092","10.0518","16.4601"
"922",2560-01-16,"13.3716","10.8133","14.8094","12.2197","10.4780","18.9076","36.2689","111.5013","42.7474","46.9264","12.1035","12.0740","10.0148","16.5037"
"923",2560-01-17,"13.3720","10.8137","14.8116","12.2194","10.4241","18.8474","36.1438","111.3397","42.6843","46.7896","12.0578","12.0811","10.0148","16.5069"
"924",2560-01-18,"13.3725","10.8140","14.8129","12.2372","10.4169","18.7629","35.9706","110.7443","42.4394","46.6397","11.9839","12.0838","10.0455","16.4274"
"925",2560-01-19,"13.3729","10.8145","14.8127","12.2119","10.4356","18.6897","35.8586","110.4198","42.2984","46.5690","11.8816","12.0933","10.0684","16.4534"
"926",2560-01-20,"13.3735","10.8149","14.8140","12.1885","10.4277","18.7957","35.9363","110.6317","42.3863","46.7576","11.9476","12.0883","10.0662","16.4201"
"927",2560-01-23,"13.3748","10.8160","14.8173","12.1801","10.3984","18.8998","36.0547","111.1035","42.5622","46.9073","12.0055","12.1543","10.0518","16.4730"
"928",2560-01-24,"13.3752","10.8162","14.8173","12.2064","10.3858","19.0037","36.4213","111.3554","42.6693","46.9542","12.0852","12.1436","10.0744","16.4123"
"929",2560-01-25,"13.3756","10.8166","14.8157","12.1872","10.4256","19.0590","36.7171","112.3172","43.0688","46.9186","12.0696","12.2500","10.1785","16.4953"
"930",2560-01-26,"13.3761","10.8169","14.8139","12.1592","10.4283","19.1371","37.1553","112.5444","43.1855","46.8598","12.0927","12.3017","10.2045","16.6349"
"931",2560-01-27,"13.3765","10.8172","14.8145","12.1543","10.4432","19.1315","37.0658","112.2971","43.0893","46.8397","12.0543","12.2804","10.2147","16.6197"
"932",2560-01-30,"13.3778","10.8181","14.8160","12.1764","10.4138","19.1102","37.0503","112.0627","42.9828","46.9015","12.0574","12.2186","10.1216","16.6144"
"933",2560-01-31,"13.3782","10.8185","14.8180","12.1837","10.3799","18.9455","36.5968","111.2951","42.6614","46.8063","11.9432","12.2186","10.1198","16.5102"
"934",2560-02-01,"13.3786","10.8188","14.8194","12.1865","10.3738","18.9497","36.5929","111.7027","42.8167","46.8222","11.9141","12.2186","10.1076","16.4877"
"935",2560-02-02,"13.3790","10.8191","14.8251","12.1721","10.3492","18.8942","36.5042","111.7461","42.8315","46.9885","11.8417","12.1913","10.0907","16.4708"
"936",2560-02-03,"13.3794","10.8196","14.8261","12.1837","10.3758","19.0236","36.8138","111.7923","42.8626","46.8485","11.9932","12.1490","10.1104","16.4636"
"937",2560-02-06,"13.3807","10.8207","14.8322","12.1874","10.3716","19.1157","37.0524","112.1110","42.9929","46.8962","12.0793","12.2195","10.0774","16.5811"
"938",2560-02-07,"13.3811","10.8210","14.8371","12.2107","10.3764","19.0389","36.9044","112.2444","43.0347","46.8416","12.0091","12.1621","10.0760","16.5377"
"939",2560-02-08,"13.3815","10.8214","14.8357","12.2184","10.3615","19.1366","37.1120","112.8301","43.2511","47.1217","11.7585","12.1901","10.0943","16.5388"
"940",2560-02-09,"13.3819","10.8217","14.8396","12.2386","10.3780","19.0521","36.7750","113.0418","43.3536","47.1963","11.7247","12.2184","10.0943","16.5605"
"941",2560-02-10,"13.3823","10.8219","14.8365","12.2373","10.4193","18.9066","36.8436","112.9690","43.3127","47.2764","11.6337","12.2797","10.1512","16.6449"
"942",2560-02-14,"13.3839","10.8235","14.8382","12.2343","10.4319","18.9066","36.4025","112.4429","43.1031","47.3793","11.6337","12.2902","10.1832","16.7243"
"943",2560-02-15,"13.3843","10.8237","14.8385","12.2107","10.4510","18.9156","36.5365","112.2790","43.0458","47.3076","11.6370","12.3205","10.1995","16.8561"
"944",2560-02-16,"13.3847","10.8242","14.8402","12.2032","10.4552","18.9447","36.5572","112.3161","43.0653","47.1084","11.6378","12.3728","10.2505","16.9516"
"945",2560-02-17,"13.3851","10.8246","14.8418","12.2272","10.4387","18.9664","36.6423","112.7300","43.2289","47.4478","11.6604","12.3674","10.2407","16.9346"
"946",2560-02-20,"13.3864","10.8257","14.8442","12.2431","10.4517","18.9739","36.6562","112.9344","43.2992","47.7023","11.6648","12.3850","10.3080","16.9533"
"947",2560-02-21,"13.3868","10.8260","14.8442","12.2431","10.4856","18.8076","36.3056","111.9661","42.9148","47.3788","11.5468","12.3796","10.3080","16.9650"
"948",2560-02-22,"13.3872","10.8264","14.8448","12.2499","10.4927","18.8997","36.5874","112.0112","42.9567","47.3269","11.5815","12.4015","10.3023","17.0628"
"949",2560-02-23,"13.3876","10.8267","14.8462","12.2619","10.5026","18.8426","36.4339","112.0533","42.9612","47.3644","11.5373","12.4189","10.3324","17.0500"
"950",2560-02-24,"13.3880","10.8272","14.8506","12.2854","10.4754","18.8253","36.4089","111.8316","42.8925","47.3276","11.4944","12.3938","10.2543","17.0550"
"951",2560-02-27,"13.3893","10.8282","14.8531","12.3211","10.4605","18.7545","36.2739","111.3920","42.7285","47.2278","11.4453","12.3430","10.2475","17.0668"
"952",2560-02-28,"13.3897","10.8286","14.8530","12.3054","10.4708","18.7855","36.2914","111.6757","42.8485","47.4333","11.4405","12.3486","10.2632","17.0677"
"953",2560-03-01,"13.3901","10.8290","14.8472","12.3056","10.5460","18.8848","36.6305","112.2981","43.0983","47.5345","11.4863","12.3457","10.3376","17.0306"
"954",2560-03-02,"13.3905","10.8294","14.8448","12.2668","10.5611","18.9216","36.6618","112.5457","43.1880","47.5264","11.5138","12.4563","10.3561","17.2771"
"955",2560-03-03,"13.3908","10.8298","14.8446","12.2590","10.5630","18.8814","36.5495","112.6253","43.2054","47.7560","11.4304","12.3850","10.3377","17.1814"
"956",2560-03-06,"13.3920","10.8309","14.8462","12.2638","10.5416","18.7325","36.2979","111.8683","42.8962","47.5698","11.3152","12.3908","10.3178","17.2079"
"957",2560-03-07,"13.3924","10.8311","14.8447","12.2625","10.5410","18.6936","36.2807","111.8463","42.8819","47.5179","11.2898","12.3910","10.3148","17.1513"
"958",2560-03-08,"13.3928","10.8314","14.8426","12.2550","10.5675","18.7141","36.5521","111.9047","42.9279","47.4950","11.2776","12.4230","10.3823","17.1150"
"959",2560-03-09,"13.3932","10.8317","14.8404","12.2322","10.5611","18.6863","36.3959","112.0279","42.9577","47.6774","11.2462","12.3829","10.3960","17.1259"
"960",2560-03-10,"13.3936","10.8318","14.8414","12.2042","10.5639","18.5749","36.2611","111.6925","42.8276","47.5401","11.1895","12.4301","10.4645","17.1733"
"961",2560-03-13,"13.3948","10.8330","14.8463","12.2007","10.5448","18.5526","36.4743","111.7247","42.8479","47.3879","11.1467","12.4879","10.4774","17.2341"
"962",2560-03-14,"13.3952","10.8333","14.8450","12.1915","10.5149","18.6522","36.4756","111.7702","42.8544","47.4826","11.2138","12.4916","10.4469","17.2259"
"963",2560-03-15,"13.3956","10.8336","14.8459","12.1998","10.5050","18.6266","36.3487","111.6270","42.7968","47.5436","11.2120","12.4511","10.4473","17.1654"
"964",2560-03-16,"13.3960","10.8340","14.8505","12.2404","10.5142","18.8286","36.6921","112.6377","43.1973","47.8504","11.3200","12.5777","10.5222","17.2771"
"965",2560-03-17,"13.3964","10.8343","14.8505","12.2387","10.4873","18.8746","36.7846","113.4109","43.4909","48.0496","11.3081","12.5785","10.4802","17.2062"
"966",2560-03-20,"13.3976","10.8355","14.8537","12.2457","10.4327","18.8906","36.8829","113.0240","43.3401","47.9587","11.3195","12.5105","10.4462","17.1303"
"967",2560-03-21,"13.3980","10.8359","14.8534","12.2516","10.4065","18.9507","37.0350","113.7698","43.6284","48.1325","11.3585","12.5329","10.4122","17.0432"
"968",2560-03-22,"13.3984","10.8362","14.8565","12.2630","10.3536","18.9239","36.9867","113.6020","43.5645","48.1370","11.3229","12.3799","10.3233","16.8296"
"969",2560-03-23,"13.3988","10.8366","14.8567","12.2779","10.3621","18.9459","37.0283","113.6577","43.5686","48.1359","11.3313","12.4146","10.3451","16.8624"
"970",2560-03-24,"13.3992","10.8367","14.8558","12.2776","10.3765","19.0142","37.2377","113.9184","43.6820","47.9495","11.3591","12.4481","10.3721","16.8411"
"971",2560-03-27,"13.4004","10.8378","14.8616","12.2884","10.2750","18.9699","37.1167","113.7333","43.6117","48.0248","11.3217","12.3718","10.2553","16.8305"
"972",2560-03-28,"13.4008","10.8381","14.8632","12.2874","10.2840","19.0493","37.2927","114.4788","43.9192","48.1991","11.3621","12.3900","10.3177","16.7327"
"973",2560-03-29,"13.4013","10.8384","14.8657","12.2801","10.3357","19.0626","37.2895","114.2641","43.8194","48.0789","11.3721","12.4254","10.3775","16.8527"
"974",2560-03-30,"13.4017","10.8387","14.8682","12.3061","10.3531","19.1398","37.3946","114.6962","43.9677","48.3280","11.3929","12.4268","10.3843","16.8924"
"975",2560-03-31,"13.4021","10.8395","14.8696","12.3088","10.3450","19.0775","37.1241","114.9998","44.0663","48.4424","11.3439","12.3642","10.3240","16.9299"
"976",2560-04-03,"13.4033","10.8405","14.8757","12.3149","10.3298","19.1517","37.2419","115.3590","44.1687","48.6184","11.3824","12.3456","10.3298","16.8712"
"977",2560-04-04,"13.4037","10.8409","14.8753","12.3364","10.3556","19.2028","37.3518","116.0160","44.4100","48.8170","11.4421","12.4379","10.3310","16.8203"
"978",2560-04-05,"13.4041","10.8410","14.8753","12.3418","10.4087","19.2008","37.3860","116.1234","44.4584","48.7817","11.4387","12.4379","10.4194","16.8599"
"979",2560-04-07,"13.4049","10.8419","14.8765","12.3360","10.4311","19.2331","37.6083","116.3755","44.5594","48.7743","11.4766","12.4036","10.3447","16.8389"
"980",2560-04-10,"13.4061","10.8430","14.8760","12.3411","10.4447","19.2257","37.5930","116.2810","44.5366","48.6567","11.4564","12.4056","10.3844","16.8885"
"981",2560-04-11,"13.4065","10.8433","14.8780","12.3405","10.4286","19.2473","37.5922","116.4278","44.5904","48.7147","11.4824","12.4350","10.3386","16.9017"
"982",2560-04-12,"13.4070","10.8441","14.8803","12.3633","10.4096","19.3219","37.8278","116.7049","44.7224","48.7751","11.5360","12.4350","10.3256","16.8606"
"983",2560-04-17,"13.4089","10.8459","14.8878","12.3657","10.3286","19.1647","37.4669","116.2449","44.4903","48.6398","11.4417","12.3654","10.2977","16.7698"
"984",2560-04-18,"13.4093","10.8464","14.8885","12.3844","10.3418","19.1342","37.4328","116.1132","44.4489","48.8875","11.4029","12.3654","10.2977","16.7360"
"985",2560-04-19,"13.4097","10.8468","14.8900","12.4062","10.3276","19.0426","37.3022","115.7838","44.3060","48.8256","11.3552","12.3233","10.2989","16.7218"
"986",2560-04-20,"13.4101","10.8472","14.8881","12.3933","10.3216","19.0458","37.3193","115.7830","44.3031","48.6538","11.3617","12.2864","10.2996","16.6840"
"987",2560-04-21,"13.4105","10.8475","14.8873","12.3811","10.3509","19.0855","37.3811","116.3879","44.5093","48.8902","11.3999","12.3188","10.3311","16.8124"
"988",2560-04-24,"13.4117","10.8486","14.8863","12.3811","10.4026","19.0406","37.3603","116.1176","44.4396","48.8568","11.3713","12.3916","10.4666","16.7723"
"989",2560-04-25,"13.4121","10.8489","14.8873","12.3723","10.4425","19.0206","37.4252","115.7226","44.2942","48.4264","11.3475","12.5033","10.5434","16.9443"
"990",2560-04-26,"13.4125","10.8491","14.8852","12.3525","10.4525","19.0922","37.5572","116.1892","44.5017","48.5974","11.4101","12.5756","10.5721","17.0567"
"991",2560-04-27,"13.4129","10.8496","14.8921","12.3572","10.4913","19.0934","37.5187","116.0119","44.4569","48.6684","11.4043","12.6783","10.6253","17.0573"
"992",2560-04-28,"13.4133","10.8500","14.8921","12.3721","10.4793","19.0921","37.4544","115.8300","44.3841","48.7698","11.3727","12.6792","10.6756","17.1050"
"993",2560-05-02,"13.4149","10.8515","14.8945","12.3798","10.4622","19.0659","37.4283","115.5346","44.2672","48.6940","11.3687","12.6589","10.6917","17.0670"
"994",2560-05-03,"13.4153","10.8518","14.8946","12.3799","10.4686","19.0586","37.4737","115.5933","44.2836","48.5822","11.3579","12.6975","10.6928","17.0907"
"995",2560-05-04,"13.4157","10.8521","14.8942","12.3835","10.4955","19.1800","37.6630","116.3819","44.5913","48.9094","11.4259","12.6975","10.7302","17.0732"
"996",2560-05-05,"13.4161","10.8525","14.8953","12.3659","10.5245","19.1489","37.6131","116.0677","44.4624","48.6645","11.3988","12.7250","10.7998","17.1193"
"997",2560-05-08,"13.4172","10.8535","14.8979","12.3760","10.5361","19.1670","37.6418","116.2407","44.5336","48.6653","11.4105","12.8094","10.8135","17.2111"
"998",2560-05-09,"13.4176","10.8539","14.8965","12.3661","10.5788","19.0684","37.5833","115.8708","44.3978","48.3364","11.3641","12.8455","10.8525","17.1896"
"999",2560-05-11,"13.4184","10.8546","14.8965","12.3557","10.5786","18.9678","37.5694","115.7563","44.3394","48.3652","11.2954","12.9111","10.8146","17.2061"
"1000",2560-05-12,"13.4188","10.8550","14.8981","12.3590","10.5889","18.8981","37.3946","115.3349","44.1878","48.2335","11.2115","12.8962","10.8483","17.1995"
"1001",2560-05-15,"13.4200","10.8561","14.9025","12.3917","10.5574","18.8177","37.3057","114.1876","43.7933","47.8938","11.1798","12.8913","10.8566","17.1727"
"1002",2560-05-16,"13.4205","10.8565","14.9046","12.3833","10.5603","18.9356","37.4777","114.7811","43.9975","48.2479","11.2388","12.9471","10.9018","17.2159"
"1003",2560-05-17,"13.4209","10.8568","14.9090","12.3945","10.5255","18.9395","37.4503","115.5014","44.2199","48.4995","11.2601","12.9755","10.8311","17.1881"
"1004",2560-05-18,"13.4213","10.8571","14.9104","12.4274","10.4456","18.8990","37.3422","115.4277","44.1573","48.6021","11.2556","12.7870","10.7111","16.8888"
"1005",2560-05-19,"13.4217","10.8575","14.9092","12.3939","10.4818","18.9454","37.3650","115.7518","44.2923","48.7892","11.2904","12.7616","10.8303","16.9331"
"1006",2560-05-22,"13.4229","10.8587","14.9089","12.4017","10.4941","19.0454","37.5427","116.3432","44.5194","48.9600","11.3320","12.8501","10.8683","17.0430"
"1007",2560-05-23,"13.4233","10.8591","14.9100","12.3966","10.5086","19.1416","37.6388","117.1275","44.8116","49.1727","11.4061","12.8919","10.8861","17.1112"
"1008",2560-05-24,"13.4237","10.8594","14.9119","12.4005","10.5208","19.1526","37.6582","117.2484","44.8515","49.2661","11.4373","12.9111","10.8821","17.1500"
"1009",2560-05-25,"13.4241","10.8598","14.9144","12.4166","10.4833","19.1944","37.6612","117.3546","44.9075","49.3490","11.4356","12.8232","10.8637","17.1892"
"1010",2560-05-26,"13.4245","10.8601","14.9184","12.4290","10.4468","19.1980","37.6404","117.3519","44.9012","49.4270","11.4481","12.8232","10.8637","17.2216"
"1011",2560-05-29,"13.4257","10.8612","14.9221","12.4343","10.4596","19.1859","37.5969","117.2814","44.8744","49.5099","11.4415","12.8592","10.8827","17.1753"
"1012",2560-05-30,"13.4261","10.8617","14.9202","12.4345","10.4573","19.1878","37.5802","117.3275","44.8868","49.4026","11.4272","12.8256","10.8827","17.1874"
"1013",2560-05-31,"13.4265","10.8621","14.9218","12.4426","10.4378","19.1050","37.3510","116.5482","44.5888","49.1085","11.3643","12.8256","10.8304","17.1791"
"1014",2560-06-01,"13.4269","10.8625","14.9274","12.4493","10.4676","19.1283","37.4696","116.5594","44.5931","49.1566","11.3995","12.9190","10.9173","17.1446"
"1015",2560-06-02,"13.4273","10.8630","14.9332","12.4471","10.5008","19.1898","37.5676","117.1145","44.7686","49.4044","11.4273","12.9799","10.9861","17.3120"
"1016",2560-06-05,"13.4284","10.8640","14.9391","12.4681","10.4713","19.1689","37.4639","117.1973","44.7955","49.6058","11.4273","12.9204","10.9532","17.3718"
"1017",2560-06-06,"13.4288","10.8644","14.9424","12.4602","10.4539","19.2132","37.5598","117.4913","44.9089","49.7964","11.4543","12.9204","10.9532","17.3125"
"1018",2560-06-07,"13.4292","10.8648","14.9495","12.4767","10.4662","19.1920","37.4991","117.7951","45.0089","49.9078","11.4469","12.8948","10.9640","17.2634"
"1019",2560-06-08,"13.4296","10.8653","14.9490","12.4685","10.4577","19.2467","37.5538","118.0691","45.0864","50.1439","11.5162","12.8941","10.9384","17.2938"
"1020",2560-06-09,"13.4300","10.8661","14.9494","12.4639","10.4799","19.2033","37.4056","117.8810","44.9949","50.1695","11.4916","12.8641","10.9819","17.3135"
"1021",2560-06-12,"13.4311","10.8673","14.9516","12.4687","10.4698","19.1667","37.2735","117.5755","44.8824","50.0429","11.4728","12.8591","10.7758","17.2899"
"1022",2560-06-13,"13.4315","10.8678","14.9516","12.4677","10.4612","19.2828","37.4772","118.1964","45.1266","50.1908","11.5104","12.8047","10.8451","17.2862"
"1023",2560-06-14,"13.4318","10.8683","14.9572","12.4744","10.4707","19.3346","37.5663","118.4109","45.2292","50.1656","11.5489","12.8153","10.8836","17.3423"
"1024",2560-06-15,"13.4322","10.8687","14.9613","12.5017","10.4290","19.2972","37.4367","118.3953","45.2209","50.3853","11.4953","12.7835","10.7284","17.3093"
"1025",2560-06-16,"13.4326","10.8691","14.9613","12.4849","10.4519","19.3188","37.5222","118.6732","45.3312","50.3055","11.5134","12.7959","10.8155","17.2768"
"1026",2560-06-19,"13.4337","10.8701","14.9622","12.4936","10.4809","19.3717","37.6780","119.0035","45.4548","50.5469","11.5597","12.8658","10.9019","17.2736"
"1027",2560-06-20,"13.4341","10.8705","14.9612","12.4925","10.4854","19.3316","37.5893","118.7181","45.3532","50.4822","11.5214","12.8952","10.9156","17.4163"
"1028",2560-06-21,"13.4345","10.8709","14.9689","12.5047","10.4692","19.3106","37.5225","118.8490","45.3780","50.5533","11.5120","12.8286","10.9142","17.3153"
"1029",2560-06-22,"13.4349","10.8712","14.9720","12.5008","10.4383","19.3617","37.6302","118.9122","45.4132","50.5528","11.5414","12.8127","10.9267","17.3240"
"1030",2560-06-23,"13.4353","10.8716","14.9745","12.5007","10.4300","19.3794","37.6505","118.9841","45.4430","50.5282","11.5498","12.9161","11.0174","17.3052"
"1031",2560-06-26,"13.4364","10.8725","14.9794","12.5098","10.4720","19.4174","37.6889","119.0762","45.4900","50.4717","11.5630","12.9161","11.0174","17.3095"
"1032",2560-06-27,"13.4367","10.8728","14.9807","12.5174","10.4337","19.4239","37.8416","118.9609","45.4534","50.1617","11.5414","12.9332","10.9296","17.3264"
"1033",2560-06-28,"13.4371","10.8731","14.9755","12.4843","10.4230","19.3813","37.7407","118.6413","45.3455","50.0261","11.5026","12.8945","10.8916","17.1919"
"1034",2560-06-29,"13.4375","10.8736","14.9697","12.4786","10.3978","19.3205","37.7121","118.4358","45.2728","50.0262","11.4897","12.9453","10.8820","17.3474"
"1035",2560-06-30,"13.4379","10.8739","14.9706","12.4521","10.3929","19.2911","37.6671","118.1786","45.1932","50.0020","11.4492","12.8639","10.8469","17.1961"
"1036",2560-07-03,"13.4390","10.8749","14.9744","12.4325","10.4152","19.3425","37.8558","118.4557","45.2980","50.0900","11.4930","12.8410","10.8485","17.2230"
"1037",2560-07-04,"13.4394","10.8752","14.9779","12.4199","10.4202","19.2646","37.7650","117.9968","45.1364","49.9565","11.4492","12.8248","10.7896","17.2558"
